Timestamp,Trip_ID,Driver_ID,Speed_kmh,Acceleration_ms2,Slope_%,Distance_Travelled_km,Vehicle_Weight_kg,Payload_kg,Battery_Temperature_C,Weather_Condition,Traffic_Condition,Driving_Mode,Road_Type,Wind_Speed_mps,Tire_Pressure_PSI,GPS_Elevation_m,State_of_Charge_pct,Motor_RPM,Motor_Torque_Nm,Motor_Efficiency,Battery_Voltage_V,Battery_Current_A,Regen_Energy_kWh,Theoretical_Power_Demand,Theoretical_Energy_kWh,Energy_Consumption_kWh
2025-01-01 22:10:00,trip_13,Driver_18,35.47,-0.996,-0.54,0.613,1800,0,24.75,Clear,Heavy,Normal,Urban,5.77,32.5,1071.0,76.35,2423.0,-61.5,0.94,354.7,-8.8,0.0539,-16.9599,0.0,0.0
2025-01-01 22:10:30,trip_13,Driver_20,29.42,1.239,-1.4,0.503,1700,50,31.18,Rain,Moderate,Eco,Urban,0.42,32.4,1063.9,75.77,2010.0,85.9,0.952,358.8,50.4,0.0,19.6551,0.3629,0.3857
2025-01-01 22:11:00,trip_13,Driver_19,31.38,-0.302,1.73,0.499,1700,100,23.89,Clear,Moderate,Normal,Urban,4.4,32.7,1072.5,75.75,2144.0,2.2,0.929,357.0,-0.1,0.0006,0.5468,0.0094,0.0069
2025-01-01 22:11:30,trip_13,Driver_7,48.34,1.106,0.76,0.831,1800,50,19.76,Cloudy,Light,Normal,Urban,1.91,31.8,1078.9,74.62,3303.0,98.2,0.98,357.3,95.1,0.0,36.925,0.6855,0.7006
2025-01-01 22:12:00,trip_13,Driver_5,16.46,-1.467,-3.56,0.264,1500,50,23.97,Clear,Free,Eco,Urban,3.0,35.1,1069.5,74.62,1125.0,-100.1,0.864,352.6,-9.8,0.0554,-12.8139,0.0,0.0
2025-01-01 22:12:30,trip_13,Driver_4,89.71,-1.451,-0.06,1.462,1700,150,29.42,Clear,Free,Sport,Urban,2.1,34.4,1068.6,74.62,6129.0,-84.2,0.792,360.7,-43.5,0.2557,-50.0,0.0,0.0
2025-01-01 22:13:00,trip_13,Driver_20,56.86,-1.092,-1.88,0.944,1500,0,27.73,Clear,Heavy,Normal,Urban,4.02,32.6,1050.8,74.62,3885.0,-61.8,0.926,360.0,-15.3,0.0914,-27.3311,0.0,0.0
2025-01-01 22:13:30,trip_13,Driver_2,75.7,1.802,-1.57,1.276,1800,150,24.13,Snow,Light,Normal,Urban,2.21,33.9,1030.8,72.2,5172.0,142.9,0.888,354.3,218.5,0.0,84.1375,1.5317,1.753
2025-01-01 22:14:00,trip_13,Driver_16,55.26,0.551,0.67,0.949,1900,50,15.6,Clear,Light,Normal,Urban,3.47,34.6,1037.2,71.44,3776.0,61.6,0.955,347.8,70.0,0.0,26.4589,0.4907,0.5362
2025-01-01 22:14:30,trip_13,Driver_16,12.53,0.944,1.56,0.179,1800,150,10.4,Clear,Free,Eco,Urban,0.91,30.8,1040.0,71.19,856.0,94.4,0.879,351.3,24.1,0.0,9.1971,0.1419,0.1805
2025-01-01 22:15:00,trip_13,Driver_11,64.41,1.862,-1.81,1.057,1700,0,18.54,Clear,Free,Normal,Urban,2.75,32.6,1020.8,69.28,4401.0,126.0,0.937,354.9,163.6,0.0,63.0971,1.1183,1.1958
2025-01-01 22:15:30,trip_13,Driver_18,34.32,0.281,3.48,0.577,1900,150,32.44,Clear,Light,Normal,Hilly,1.71,32.4,1040.9,68.8,2345.0,62.7,0.96,362.1,42.5,0.0,16.7256,0.3037,0.3303
2025-01-01 22:16:00,trip_13,Driver_10,42.2,-0.748,2.0,0.698,1600,0,32.32,Cloudy,Standstill,Normal,Urban,2.45,30.5,1054.9,68.8,2883.0,-23.0,0.95,356.6,-2.9,0.0171,-7.5355,0.0,0.0128
2025-01-01 22:16:30,trip_13,Driver_18,73.9,-0.19,3.59,1.216,1600,0,27.79,Clear,Light,Normal,Hilly,0.21,30.9,1098.5,68.38,5049.0,25.9,0.862,353.9,38.7,0.0,14.8729,0.2643,0.315
2025-01-01 22:17:00,trip_13,Driver_14,46.1,1.087,-0.07,0.754,1800,50,24.63,Fog,Free,Normal,Urban,2.94,30.6,1098.0,67.45,3150.0,90.7,0.98,358.1,83.6,0.0,32.5354,0.5747,0.621
2025-01-01 22:17:30,trip_13,Driver_15,19.76,-1.742,-3.08,0.334,1800,100,32.95,Cloudy,Light,Eco,Urban,2.19,35.9,1087.7,67.45,1350.0,-139.5,0.879,357.5,-19.2,0.116,-21.4296,0.0,0.0
2025-01-01 22:18:00,trip_13,Driver_3,41.07,-1.392,0.91,0.67,1700,50,23.17,Cloudy,Moderate,Normal,Urban,0.37,34.6,1093.8,67.45,2806.0,-76.4,0.949,351.9,-17.8,0.1022,-24.4177,0.0,0.0
2025-01-01 22:18:30,trip_13,Driver_8,43.15,0.085,0.94,0.708,1700,0,22.55,Clear,Light,Normal,Urban,2.07,34.6,1100.5,67.21,2948.0,23.7,0.959,352.3,20.8,0.0,7.9485,0.1409,0.1377
2025-01-01 22:19:00,trip_13,Driver_15,59.92,0.304,-3.42,1.004,1700,100,25.87,Clear,Moderate,Normal,Urban,1.61,31.4,1066.1,67.03,4094.0,12.5,0.92,351.4,15.2,0.0,5.8173,0.1053,0.0996
2025-01-01 22:19:30,trip_13,Driver_13,53.09,-0.562,6.36,0.876,1700,100,24.22,Clear,Free,Normal,Hilly,1.73,35.1,1121.8,66.83,3627.0,18.0,0.945,353.1,-2.2,0.0128,7.4116,0.1321,0.1397
2025-01-01 22:20:00,trip_13,Driver_20,43.19,1.319,3.41,0.731,1800,150,19.5,Clear,Light,Normal,Hilly,1.22,31.3,1146.8,65.45,2951.0,138.6,0.98,354.0,121.0,0.0,46.5488,0.8509,0.8725
2025-01-01 22:20:30,trip_13,Driver_11,71.41,2.239,-2.97,1.204,1800,0,28.65,Clear,Light,Normal,Urban,2.54,33.5,1111.0,62.74,4879.0,152.6,0.91,356.8,218.6,0.0,84.7668,1.5435,1.7449
2025-01-01 22:21:00,trip_13,Driver_16,66.86,-1.374,-0.36,1.091,1900,100,30.59,Fog,Free,Normal,Urban,1.08,35.1,1107.1,62.74,4568.0,-92.5,0.885,356.3,-34.1,0.1983,-48.1145,0.0,0.0
2025-01-01 22:21:30,trip_13,Driver_9,79.19,-0.02,1.32,1.336,1500,100,19.33,Clear,Free,Normal,Urban,2.19,34.1,1124.7,62.29,5411.0,23.6,0.838,353.9,37.8,0.0,14.5438,0.265,0.3231
2025-01-01 22:22:00,trip_13,Driver_19,61.62,1.536,-4.88,1.035,1500,0,28.82,Cloudy,Moderate,Normal,Urban,3.88,34.5,1074.2,61.26,4210.0,74.8,0.936,354.4,93.1,0.0,35.8504,0.6503,0.7005
2025-01-01 22:22:30,trip_13,Driver_12,42.22,-0.265,2.63,0.69,1500,0,22.97,Clear,Standstill,Normal,Urban,0.88,31.6,1092.3,61.16,2885.0,10.3,0.954,349.7,-0.5,0.0029,3.3935,0.0599,0.0515
2025-01-01 22:23:00,trip_13,Driver_2,53.14,-1.559,2.7,0.874,1700,0,32.44,Clear,Moderate,Normal,Urban,1.74,30.5,1115.9,61.16,3631.0,-72.2,0.938,356.7,-24.0,0.1408,-29.8608,0.0,0.0
2025-01-01 22:23:30,trip_13,Driver_10,43.2,0.179,-3.48,0.742,1500,0,24.87,Clear,Light,Normal,Urban,1.97,32.5,1090.1,61.15,2952.0,1.4,0.95,354.3,1.2,0.0,0.4715,0.0087,0.0
2025-01-01 22:24:00,trip_13,Driver_18,42.99,-0.991,2.62,0.691,1600,0,31.14,Clear,Light,Normal,Urban,2.16,32.8,1108.2,61.15,2937.0,-34.2,0.95,355.8,-5.9,0.0337,-11.434,0.0,0.0
2025-01-01 22:24:30,trip_13,Driver_12,46.26,1.213,-0.32,0.773,1800,0,23.92,Clear,Free,Normal,Urban,2.72,32.0,1105.8,60.03,3161.0,95.5,0.98,352.5,89.6,0.0,34.3489,0.6199,0.6535
2025-01-01 22:25:00,trip_13,Driver_20,28.45,0.381,-0.65,0.502,1900,100,25.52,Clear,Moderate,Eco,Urban,4.56,33.6,1102.5,59.79,1944.0,37.0,0.932,352.8,21.4,0.0,8.1973,0.1562,0.1841
2025-01-01 22:25:30,trip_13,Driver_7,85.71,0.197,0.72,1.464,1800,50,26.18,Clear,Moderate,Sport,Urban,2.59,30.4,1113.0,59.04,5856.0,38.8,0.819,352.3,67.5,0.0,25.8504,0.4769,0.5674
2025-01-01 22:26:00,trip_13,Driver_5,22.38,-1.685,-0.88,0.385,1600,0,16.45,Clear,Free,Eco,Urban,4.36,33.5,1109.6,59.04,1529.0,-100.3,0.891,349.4,-15.5,0.0932,-17.4533,0.0,0.0
2025-01-01 22:26:30,trip_13,Driver_8,86.69,-0.168,0.13,1.461,1800,50,16.68,Fog,Free,Sport,Urban,1.05,31.7,1111.5,58.86,5923.0,8.6,0.804,350.5,15.2,0.0,5.8087,0.1057,0.1632
2025-01-01 22:27:00,trip_13,Driver_20,46.58,0.438,1.86,0.778,1800,100,24.83,Clear,Free,Normal,Urban,4.57,32.1,1126.0,58.21,3183.0,59.3,0.971,353.0,56.0,0.0,21.4723,0.3873,0.4032
2025-01-01 22:27:30,trip_13,Driver_6,49.25,-2.035,-1.22,0.801,1700,100,24.01,Clear,Light,Normal,Urban,5.54,33.4,1116.2,58.21,3365.0,-137.3,0.946,352.4,-55.9,0.3204,-50.0,0.0,0.0
2025-01-01 22:28:00,trip_13,Driver_13,100.99,-1.187,1.35,1.716,1800,50,27.53,Cloudy,Light,Sport,Urban,3.44,31.3,1139.4,58.21,6900.0,-52.7,0.768,354.3,-25.5,0.1535,-41.3859,0.0,0.0
2025-01-01 22:28:30,trip_13,Driver_12,44.56,-0.885,-2.73,0.738,1500,200,30.58,Fog,Light,Normal,Urban,1.03,32.8,1119.3,58.21,3045.0,-63.9,0.95,350.4,-10.3,0.0598,-22.1584,0.0,0.0
2025-01-01 22:29:00,trip_13,Driver_12,46.41,-0.396,-0.02,0.803,1600,50,17.94,Clear,Moderate,Normal,Urban,3.74,34.3,1119.1,58.21,3171.0,-13.4,0.949,347.7,-1.0,0.006,-4.8476,0.0,0.019
2025-01-01 22:29:30,trip_13,Driver_8,44.04,0.213,0.47,0.718,1800,50,28.7,Fog,Free,Normal,Urban,2.15,32.0,1122.5,57.89,3009.0,31.6,0.962,352.6,28.2,0.0,10.8067,0.1903,0.1974
2025-01-01 22:30:00,trip_13,Driver_7,73.87,-1.59,0.83,1.226,1900,50,20.66,Fog,Free,Normal,Urban,4.13,36.0,1132.6,57.89,5047.0,-96.4,0.852,351.2,-46.1,0.2687,-50.0,0.0,0.0
2025-01-01 22:30:30,trip_13,Driver_5,33.56,0.922,0.57,0.566,1900,100,25.54,Clear,Moderate,Normal,Urban,0.74,30.7,1135.9,57.17,2293.0,88.7,0.966,351.6,60.6,0.0,23.16,0.4218,0.4305
2025-01-01 22:31:00,trip_13,Driver_3,18.9,-1.173,3.52,0.338,1600,50,21.24,Cloudy,Free,Eco,Hilly,2.47,35.3,1147.8,57.17,1291.0,-43.2,0.875,351.3,-3.9,0.0245,-6.3464,0.0,0.0109
2025-01-01 22:31:30,trip_13,Driver_10,63.87,1.256,-0.06,1.087,1900,50,30.62,Clear,Heavy,Normal,Urban,0.97,31.1,1147.1,55.58,4364.0,110.8,0.936,356.1,142.2,0.0,55.0234,1.0114,1.085
2025-01-01 22:32:00,trip_13,Driver_13,18.42,0.758,1.15,0.305,1900,150,25.36,Clear,Light,Eco,Urban,2.84,33.4,1150.6,55.22,1259.0,81.4,0.903,353.7,30.3,0.0,11.6654,0.2086,0.244
2025-01-01 22:32:30,trip_13,Driver_9,16.86,-0.862,-2.23,0.276,1700,150,20.55,Clear,Light,Eco,Urban,0.46,32.7,1144.5,55.22,1152.0,-66.7,0.866,347.7,-4.0,0.0228,-8.7466,0.0,0.0
2025-01-01 22:33:00,trip_13,Driver_20,59.48,1.051,-5.64,1.016,1800,50,23.79,Cloudy,Light,Normal,Urban,2.26,33.2,1087.2,54.51,4064.0,50.7,0.936,351.1,61.4,0.0,23.4493,0.4326,0.4541
2025-01-01 22:33:30,trip_13,Driver_13,39.34,-0.489,3.87,0.654,1700,100,18.72,Cloudy,Moderate,Normal,Hilly,1.65,34.0,1112.5,54.47,2688.0,4.5,0.949,348.0,-0.4,0.0023,1.3792,0.0248,0.0506
2025-01-01 22:34:00,trip_13,Driver_16,19.59,0.383,1.29,0.315,1500,150,23.03,Clear,Moderate,Eco,Urban,3.47,33.0,1116.5,54.28,1338.0,42.6,0.895,350.7,17.0,0.0,6.4804,0.1125,0.1584
2025-01-01 22:34:30,trip_13,Driver_1,54.91,0.206,2.91,0.92,1500,150,25.13,Clear,Heavy,Normal,Urban,2.74,35.4,1143.3,53.69,3752.0,44.6,0.95,351.5,49.8,0.0,19.0406,0.3445,0.3604
2025-01-01 22:35:00,trip_13,Driver_9,0.08,-0.626,0.44,0.017,1900,100,26.21,Clear,Free,Eco,Urban,0.21,33.5,1143.4,53.69,500.0,-0.4,0.824,349.1,-0.0,0.0,-0.021,0.0,0.0
2025-01-01 22:35:30,trip_13,Driver_18,39.23,-0.3,-0.31,0.646,1600,0,25.73,Cloudy,Free,Normal,Urban,4.55,33.1,1141.4,53.69,2680.0,-9.5,0.947,350.1,-0.5,0.0029,-2.8985,0.0,0.0225
2025-01-01 22:36:00,trip_13,Driver_16,39.49,0.516,-1.62,0.652,1800,150,28.83,Clear,Standstill,Normal,Urban,2.41,33.6,1130.8,53.33,2698.0,40.1,0.963,350.7,32.3,0.0,12.3097,0.2195,0.2167
2025-01-01 22:36:30,trip_13,Driver_12,62.49,-0.496,-2.03,1.023,1600,0,24.67,Clear,Free,Normal,Urban,2.39,30.6,1110.1,53.33,4270.0,-29.3,0.905,349.3,-3.7,0.0212,-14.2201,0.0,0.0034
2025-01-01 22:37:00,trip_13,Driver_9,68.04,0.158,-3.38,1.132,1600,0,28.99,Rain,Light,Normal,Urban,1.78,33.8,1071.8,53.27,4649.0,4.0,0.881,354.6,5.5,0.0,2.1328,0.0383,0.0565
2025-01-01 22:37:30,trip_13,Driver_11,45.91,0.296,-1.37,0.767,1600,0,27.39,Cloudy,Free,Normal,Urban,3.17,32.7,1061.3,53.03,3137.0,21.8,0.958,352.7,20.3,0.0,7.7687,0.1402,0.1401
2025-01-01 22:38:00,trip_13,Driver_7,35.32,-0.353,0.63,0.566,1900,100,24.82,Rain,Free,Normal,Urban,2.37,31.6,1064.9,53.03,2413.0,-9.7,0.939,350.6,-0.5,0.0028,-2.653,0.0,0.0232
2025-01-01 22:38:30,trip_13,Driver_9,62.02,-0.426,0.49,1.018,1700,0,23.42,Clear,Light,Normal,Urban,2.65,35.1,1069.8,53.03,4237.0,-10.5,0.907,349.7,-1.1,0.0063,-5.0762,0.0,0.0
2025-01-01 22:39:00,trip_13,Driver_16,38.58,-0.38,3.2,0.676,1500,100,25.58,Rain,Moderate,Normal,Hilly,1.92,31.0,1091.5,52.98,2636.0,6.8,0.949,353.1,-0.4,0.0025,2.0531,0.0389,0.0277
2025-01-01 22:39:30,trip_13,Driver_3,39.11,0.372,-1.44,0.643,1500,100,33.14,Clear,Light,Normal,Urban,1.72,35.4,1082.2,52.74,2672.0,25.3,0.957,353.0,20.1,0.0,7.709,0.1369,0.1325
2025-01-01 22:40:00,trip_13,Driver_12,4.79,0.075,1.81,0.077,1700,0,25.72,Cloudy,Moderate,Eco,Urban,2.34,33.6,1083.6,52.71,500.0,17.3,0.83,351.3,2.6,0.0,0.9837,0.0171,0.0222
2025-01-01 22:40:30,trip_13,Driver_4,27.32,1.612,-2.2,0.481,1500,50,20.62,Fog,Free,Eco,Urban,2.94,32.9,1073.0,52.08,1867.0,93.8,0.946,345.4,53.1,0.0,19.9267,0.3789,0.4478
2025-01-01 22:41:00,trip_13,Driver_17,56.68,1.979,-3.04,0.96,1900,50,25.53,Clear,Light,Normal,Urban,2.1,32.2,1043.8,50.08,3873.0,142.3,0.971,353.3,163.4,0.0,62.7358,1.1476,1.1885
2025-01-01 22:41:30,trip_13,Driver_4,11.97,-0.056,1.29,0.216,1800,100,21.6,Clear,Free,Eco,Urban,2.83,34.7,1046.6,50.03,818.0,16.2,0.85,346.1,4.0,0.0,1.5111,0.0294,0.0191
2025-01-01 22:42:00,trip_13,Driver_3,31.56,1.012,1.95,0.517,1700,100,24.37,Fog,Standstill,Normal,Urban,2.65,35.1,1056.7,49.29,2156.0,95.6,0.962,349.2,61.8,0.0,23.4612,0.4151,0.4136
2025-01-01 22:42:30,trip_13,Driver_11,34.19,0.307,-2.43,0.58,1800,0,26.38,Fog,Free,Normal,Urban,2.9,34.1,1042.6,49.16,2336.0,16.5,0.943,349.8,11.5,0.0,4.3902,0.0804,0.0855
2025-01-01 22:43:00,trip_13,Driver_4,40.54,0.29,-2.73,0.662,1500,100,29.23,Cloudy,Free,Normal,Urban,0.56,35.8,1024.5,49.05,2770.0,12.5,0.953,355.2,10.2,0.0,3.9514,0.0697,0.1067
2025-01-01 22:43:30,trip_13,Driver_10,38.27,0.629,0.47,0.635,1500,100,25.82,Cloudy,Light,Normal,Urban,1.57,35.0,1027.5,48.6,2615.0,52.9,0.966,348.0,41.6,0.0,15.7353,0.282,0.2998
2025-01-01 22:44:00,trip_13,Driver_8,60.78,-0.122,-0.04,1.022,1600,50,31.63,Clear,Light,Normal,Urban,1.23,33.9,1027.1,48.51,4153.0,5.9,0.914,350.6,7.3,0.0,2.7798,0.0505,0.0339
2025-01-01 22:44:30,trip_13,Driver_1,29.87,0.406,1.88,0.5,1500,0,30.94,Cloudy,Moderate,Eco,Urban,2.99,31.7,1036.5,48.19,2041.0,44.0,0.94,353.5,26.6,0.0,10.2309,0.185,0.2192
2025-01-01 22:45:00,trip_13,Driver_12,34.76,-1.32,1.88,0.59,1700,0,14.23,Cloudy,Heavy,Normal,Urban,3.13,30.4,1047.6,48.19,2375.0,-63.8,0.938,342.5,-12.2,0.0709,-17.2365,0.0,0.0
2025-01-01 22:45:30,trip_13,Driver_10,40.83,0.542,1.78,0.688,1600,200,30.65,Clear,Light,Normal,Urban,2.23,31.7,1059.9,47.61,2790.0,62.4,0.972,350.1,52.1,0.0,19.8139,0.3606,0.4038
2025-01-01 22:46:00,trip_13,Driver_15,49.25,0.009,-0.43,0.812,1500,0,27.51,Clear,Moderate,Normal,Urban,1.02,32.8,1056.4,47.49,3365.0,9.6,0.95,347.8,9.7,0.0,3.679,0.0655,0.0851
2025-01-01 22:46:30,trip_13,Driver_20,3.49,2.455,2.49,0.088,1700,0,18.32,Clear,Free,Eco,Urban,1.86,35.9,1058.6,47.27,500.0,89.6,0.856,345.9,13.6,0.0,5.0992,0.1389,0.1789
2025-01-01 22:47:00,trip_13,Driver_19,0.58,2.141,-0.79,0.01,1700,50,31.85,Clear,Light,Eco,Urban,0.88,32.3,1058.5,47.26,500.0,11.9,0.828,352.4,1.8,0.0,0.6775,0.0073,0.0
2025-01-01 22:47:30,trip_13,Driver_18,43.66,0.274,0.24,0.718,1700,100,20.56,Snow,Moderate,Normal,Urban,2.12,35.6,1060.2,46.91,2983.0,33.4,0.963,349.6,29.9,0.0,11.3439,0.2015,0.2315
2025-01-01 22:48:00,trip_13,Driver_16,23.86,-0.738,2.29,0.395,1700,0,27.61,Fog,Moderate,Eco,Urban,2.75,34.7,1069.2,46.91,1630.0,-23.5,0.898,347.5,-1.7,0.0098,-4.3568,0.0,0.0251
2025-01-01 22:48:30,trip_13,Driver_11,66.48,0.497,0.94,1.134,1500,150,31.82,Fog,Moderate,Normal,Urban,2.67,35.7,1079.9,46.0,4542.0,52.6,0.907,352.7,70.9,0.0,27.1842,0.5008,0.5843
2025-01-01 22:49:00,trip_13,Driver_8,32.94,0.972,-0.63,0.521,1700,0,29.45,Clear,Free,Normal,Urban,2.07,34.5,1076.6,45.44,2251.0,71.1,0.959,351.6,47.7,0.0,18.2174,0.3112,0.3602
2025-01-01 22:49:30,trip_13,Driver_14,33.19,-0.34,1.12,0.568,1600,50,25.69,Cloudy,Light,Normal,Urban,2.19,35.8,1083.0,45.44,2268.0,-4.0,0.934,351.0,-0.2,0.0012,-1.0243,0.0,0.0
2025-01-01 22:50:00,trip_13,Driver_18,55.8,1.269,0.71,0.949,1600,150,24.99,Clear,Light,Normal,Urban,1.2,31.8,1089.7,44.18,3812.0,104.8,0.966,348.6,120.0,0.0,45.4604,0.835,0.8776
2025-01-01 22:50:30,trip_13,Driver_6,35.98,-1.636,2.28,0.604,1700,100,19.17,Rain,Moderate,Normal,Urban,3.42,35.5,1103.5,44.18,2458.0,-86.8,0.941,346.6,-21.1,0.1228,-24.2984,0.0,0.0
2025-01-01 22:51:00,trip_13,Driver_13,79.48,-0.312,1.79,1.348,1800,0,21.24,Cloudy,Light,Normal,Urban,1.27,31.3,1127.6,44.02,5430.0,8.5,0.831,345.1,-0.9,0.0053,5.2408,0.096,0.1091
2025-01-01 22:51:30,trip_13,Driver_9,48.62,-2.682,3.27,0.816,1600,50,25.27,Clear,Free,Normal,Hilly,1.5,35.6,1154.3,44.02,3322.0,-138.9,0.947,346.9,-74.7,0.4349,-50.0,0.0,0.0
2025-01-01 22:52:00,trip_13,Driver_20,33.85,-0.605,0.5,0.551,1600,100,32.64,Clear,Light,Normal,Urban,4.1,32.0,1157.1,44.02,2313.0,-25.6,0.935,350.8,-2.1,0.012,-6.7337,0.0,0.0
2025-01-01 22:52:30,trip_13,Driver_7,34.1,0.819,-1.04,0.588,1800,150,24.41,Clear,Moderate,Normal,Urban,3.96,31.4,1150.9,43.46,2330.0,66.8,0.961,347.3,47.0,0.0,17.7264,0.3301,0.3697
2025-01-01 22:53:00,trip_13,Driver_6,30.35,2.028,2.29,0.511,1700,0,24.83,Clear,Light,Normal,Urban,2.32,33.2,1162.6,42.33,2074.0,159.5,0.972,348.6,99.4,0.0,37.6491,0.6846,0.7245
2025-01-01 22:53:30,trip_13,Driver_3,41.59,-0.511,2.11,0.685,1600,150,27.24,Fog,Moderate,Normal,Urban,2.91,33.0,1177.1,42.33,2842.0,-8.5,0.949,347.2,-0.7,0.004,-2.7641,0.0,0.0
2025-01-01 22:54:00,trip_13,Driver_9,58.36,-0.725,-1.58,0.946,1900,0,18.94,Rain,Free,Normal,Urban,1.78,30.4,1162.2,42.33,3987.0,-49.9,0.921,345.3,-8.7,0.0487,-22.6435,0.0,0.0216
2025-01-01 22:54:30,trip_13,Driver_2,32.86,-0.078,-0.78,0.536,1800,150,28.78,Snow,Moderate,Normal,Urban,1.62,33.6,1158.0,42.32,2245.0,0.8,0.933,346.8,0.5,0.0,0.1951,0.0034,0.0
2025-01-01 22:55:00,trip_13,Driver_3,12.38,2.309,0.53,0.207,1800,50,24.57,Clear,Light,Eco,Urban,2.25,32.4,1159.1,41.85,846.0,180.3,0.895,346.4,46.1,0.0,17.3622,0.3135,0.3571
2025-01-01 22:55:30,trip_13,Driver_5,28.81,-1.147,0.06,0.491,1800,0,19.54,Clear,Free,Eco,Urban,2.62,33.3,1159.4,41.85,1968.0,-68.5,0.919,347.8,-9.3,0.0551,-15.3355,0.0,0.0
2025-01-01 22:56:00,trip_13,Driver_3,73.76,-1.89,0.41,1.224,1500,150,23.51,Clear,Free,Normal,Urban,1.79,32.4,1164.4,41.85,5040.0,-102.4,0.853,344.9,-59.2,0.3388,-50.0,0.0,0.0
2025-01-01 22:56:30,trip_13,Driver_10,69.23,-0.505,-0.56,1.126,1900,0,32.52,Rain,Light,Normal,Urban,4.48,31.6,1158.1,41.85,4730.0,-24.6,0.874,350.1,-3.5,0.0199,-13.2359,0.0,0.0184
2025-01-01 22:57:00,trip_13,Driver_13,21.26,0.025,3.84,0.335,1500,150,24.56,Fog,Heavy,Eco,Hilly,2.47,30.2,1170.9,41.7,1453.0,35.7,0.9,347.3,15.6,0.0,5.9006,0.1004,0.1332
2025-01-01 22:57:30,trip_13,Driver_15,53.92,-0.419,-0.13,0.902,1700,0,24.18,Clear,Free,Normal,Urban,2.47,32.8,1169.8,41.7,3684.0,-15.2,0.936,351.6,-1.4,0.0082,-6.3847,0.0,0.0
2025-01-01 22:58:00,trip_13,Driver_20,6.55,0.626,-1.26,0.078,1900,0,23.47,Rain,Heavy,Eco,Urban,4.9,35.9,1168.8,41.65,500.0,42.9,0.84,346.6,6.5,0.0,2.4434,0.0314,0.0
2025-01-01 22:58:30,trip_13,Driver_20,50.17,1.422,0.32,0.821,1500,0,18.59,Clear,Free,Normal,Urban,5.0,34.7,1171.4,40.63,3428.0,96.3,0.978,343.6,100.6,0.0,37.5693,0.664,0.6665
2025-01-01 23:04:00,trip_14,Driver_15,35.31,0.363,2.18,0.583,1700,150,22.93,Clear,Moderate,Normal,Urban,3.4,32.3,1184.1,73.81,2413.0,53.5,0.96,355.0,38.1,0.0,14.6971,0.2621,0.2615
2025-01-01 23:04:30,trip_14,Driver_8,35.92,1.376,-0.58,0.56,1900,200,31.36,Clear,Light,Normal,Urban,0.2,31.3,1180.9,72.83,2454.0,121.1,0.98,353.7,88.0,0.0,33.8355,0.5697,0.6067
2025-01-01 23:05:00,trip_14,Driver_1,22.76,0.091,-1.35,0.414,1900,50,28.59,Rain,Standstill,Eco,Urban,2.35,30.8,1175.3,72.78,1555.0,8.6,0.897,361.4,3.9,0.0,1.5288,0.03,0.005
2025-01-01 23:05:30,trip_14,Driver_13,60.16,-0.171,2.43,1.012,1500,0,20.35,Rain,Free,Normal,Urban,4.65,33.1,1199.9,72.53,4110.0,16.9,0.921,352.5,20.7,0.0,7.9145,0.1438,0.1431
2025-01-01 23:06:00,trip_14,Driver_5,44.33,-1.345,3.12,0.729,1800,0,25.47,Clear,Moderate,Normal,Hilly,3.71,34.7,1222.6,72.53,3029.0,-59.9,0.95,357.1,-14.3,0.084,-20.6612,0.0,0.0
2025-01-01 23:06:30,trip_14,Driver_19,78.97,0.608,0.14,1.317,1800,0,28.92,Clear,Heavy,Normal,Urban,2.02,33.1,1224.5,71.48,5396.0,61.4,0.853,358.1,96.8,0.0,37.6866,0.6788,0.7831
2025-01-01 23:07:00,trip_14,Driver_9,13.15,0.317,4.94,0.24,1500,0,22.56,Clear,Light,Eco,Hilly,0.45,30.1,1236.3,71.28,898.0,55.4,0.87,349.9,14.9,0.0,5.6675,0.1117,0.1156
2025-01-01 23:07:30,trip_14,Driver_13,59.4,1.746,0.15,0.971,1500,0,28.44,Clear,Standstill,Normal,Urban,5.47,33.5,1237.8,69.74,4058.0,115.4,0.956,350.5,140.0,0.0,53.3205,0.9413,1.0282
2025-01-01 23:08:00,trip_14,Driver_1,30.54,-3.232,5.07,0.479,1700,0,23.15,Clear,Free,Normal,Hilly,4.61,33.8,1262.1,69.74,2087.0,-169.7,0.925,354.3,-62.8,0.349,-40.3025,0.0,0.0
2025-01-01 23:08:30,trip_14,Driver_19,30.61,0.106,1.86,0.512,1900,100,25.64,Clear,Moderate,Normal,Urban,1.36,30.7,1271.6,69.51,2091.0,35.0,0.939,354.1,21.6,0.0,8.324,0.1504,0.1688
2025-01-01 23:09:00,trip_14,Driver_18,56.06,-0.578,0.1,0.937,1800,150,19.64,Clear,Free,Normal,Urban,0.84,34.0,1272.5,69.51,3830.0,-28.0,0.929,353.0,-3.7,0.0218,-12.2201,0.0,0.0185
2025-01-01 23:09:30,trip_14,Driver_7,9.9,0.658,4.84,0.161,1600,150,27.24,Clear,Moderate,Eco,Hilly,0.7,36.0,1280.3,69.32,676.0,87.1,0.866,357.0,17.3,0.0,6.7008,0.1177,0.1482
2025-01-01 23:10:00,trip_14,Driver_14,64.37,-1.118,0.81,1.072,1800,50,23.89,Rain,Light,Normal,Urban,3.84,30.5,1289.0,69.32,4398.0,-59.0,0.896,353.4,-17.2,0.1012,-29.512,0.0,0.0
